DiseaseId	Class
C0699790	C04
C4751078	C04
C2216702	C04
C1513718	C04
C1266032	C04
C0268784	C04
C1266002	C04
C0153467	C04
C0751615	C04
C0206685	C04
C2986656	C04
C2931822	C04
C0334276	C04
C0205769	C04
C0153560	C04
C4552029	C04
C1863653	C04
C0024694	C04
C0278876	C04
C0279649	C04
C4317043	C04
C4722306	C04
C1306573	C04
C0342208	C04
C1517444	C04
C0042065	C04
C1335153	C04
C0153562	C04
C0206647	C04
C0001630	C04
C1412014	C04
C0334511	C04
C1301365	C04
C0038874	C04
C1332549	C04
C0362030	C04
C1969653	C04
C0349557	C04
C4054914	C04
C1511302	C04
C0334266	C04
C2987128	C04
C0346253	C04
C1835664	C04
C0153395	C04
C0153381	C04
C1333940	C04
C0278679	C04
C1276146	C04
C0334525	C04
C1302392	C04
C0919976	C04
C0035411	C04
C4726581	C04
C0008309	C04
C1533592	C04
C0349565	C04
C0014474	C04
C0334229	C04
C1335712	C04
C2960725	C04
C0494164	C04
C4021749	C04
C0221715	C04
C0278787	C04
C0206630	C04
C0280242	C04
C0153662	C04
C1367970	C04
C0431565	C04
C1861443	C04
C0684686	C04
C1258666	C04
C1318544	C04
C0079746	C04
C0457522	C04
C0677861	C04
C0153999	C04
C4289980	C04
C0549379	C04
C0345992	C04
C1302724	C04
C1848410	C04
C2019443	C04
C0334344	C04
C0345996	C04
C0917817	C04
C0238003	C04
C2363142	C04
C1333001	C04
C1860789	C04
C0205944	C04
C0036920	C04
C1275668	C04
C1332182	C04
C0279613	C04
C1710501	C04
C1272516	C04
C0344459	C04
C3163939	C04
C4013425	C04
C0152244	C04
C0279592	C04
C2930471	C04
C1335748	C04
C1838327	C04
C0748505	C04
C4289981	C04
C0019829	C04
C1565951	C04
C0042258	C04
C0496784	C04
C0341022	C04
C0855111	C04
C0280449	C04
C0030521	C04
C3899155	C04
C4024934	C04
C1332943	C04
C0220612	C04
C1335113	C04
C1336727	C04
C0496870	C04
C1832587	C04
C0001231	C04
C0677483	C04
C0280746	C04
C0238324	C04
C1519233	C04
C1333992	C04
C0006142	C04
C0153685	C04
C0344453	C04
C0341038	C04
C1704228	C04
C0007933	C04
C0678213	C04
C0678222	C04
C1377916	C04
C0153676	C04
C0600079	C04
C1333989	C04
C2007076	C04
C0206632	C04
C4745240	C04
C1335661	C04
C0348374	C04
C0457529	C04
C1834421	C04
C0280306	C04
C0559460	C04
C1332614	C04
C1292758	C04
C3897070	C04
C4687446	C04
C1292778	C04
C4048306	C04
C0496920	C04
C4687546	C04
C2930824	C04
C0178421	C04
C0473311	C04
C1334180	C04
C1332078	C04
C0334328	C04
C4551572	C04
C2931263	C04
C1319317	C04
C3899638	C04
C0474819	C04
C0282606	C04
C1709579	C04
C1860896	C04
C1292777	C04
C0033375	C04
C2677821	C04
C0023055	C04
C0278874	C04
C1266144	C04
C0347272	C04
C1720811	C04
C0153422	C04
C0267785	C04
C0024668	C04
C0205699	C04
C0545074	C04
C4721452	C04
C0085090	C04
C1518693	C04
C1265994	C04
C3714644	C04
C0036216	C04
C0750979	C04
C1334274	C04
C0280135	C04
C0278840	C04
C1335907	C04
C1321489	C04
C0751674	C04
C0334634	C04
C0040124	C04
C0920372	C04
C3272529	C04
C4725707	C04
C0338106	C04
C0238246	C04
C1710547	C04
C0349671	C04
C0496901	C04
C0007125	C04
C1960925	C04
C1332137	C04
C0153393	C04
C3873341	C04
C1334634	C04
C0241060	C04
C1704323	C04
C0678128	C04
C1377913	C04
C0281658	C04
C0259770	C04
C4288558	C04
C0376527	C04
C0281508	C04
C1334407	C04
C4707179	C04
C0037287	C04
C1336719	C04
C3811653	C04
C1321865	C04
C0751691	C04
C1706762	C04
C1333324	C04
C0751692	C04
C1854245	C04
C1707291	C04
C0259785	C04
C4288893	C04
C1334439	C04
C2674612	C04
C0334091	C04
C0242596	C04
C0022134	C04
C0149826	C04
C0279980	C04
C0278952	C04
C1319300	C04
C0346169	C04
C1518868	C04
C0242647	C04
C1266141	C04
C0522631	C04
C0457531	C04
C4727593	C04
C4289809	C04
C1867234	C04
C1333873	C04
C3897042	C04
C0431108	C04
C1322252	C04
C0346180	C04
C1850970	C04
C1868633	C04
C1956132	C04
C0206624	C04
C0334474	C04
C0278996	C04
C0018809	C04
C0206732	C04
C1332970	C04
C0496924	C04
C0595989	C04
C1334633	C04
C0017689	C04
C0334477	C04
C0854963	C04
C0007121	C04
C0153369	C04
C1336084	C04
C1332578	C04
C4289688	C04
C0281784	C04
C0685201	C04
C0349667	C04
C0857002	C04
C0262659	C04
C1708353	C04
C0334480	C04
C1318543	C04
C0278511	C04
C0220656	C04
C0346188	C04
C0023434	C04
C0206631	C04
C0205698	C04
C0334415	C04
C1333500	C04
C0031511	C04
C0349675	C04
C0270942	C04
C0002985	C04
C1708565	C04
C0278519	C04
C4316799	C04
C0023440	C04
C0854776	C04
C4744444	C04
C1368237	C04
C0001422	C04
C1275465	C04
C1263885	C04
C0079757	C04
C0221287	C04
C0153658	C04
C0700110	C04
C0349622	C04
C0854796	C04
C0854983	C04
C0278689	C04
C2242704	C04
C0023449	C04
C0496836	C04
C0280218	C04
C1334695	C04
C0334263	C04
C0855095	C04
C0002448	C04
C0677055	C04
C0456877	C04
C0279565	C04
C0334265	C04
C1835583	C04
C1328479	C04
C1531553	C04
C0345904	C04
C1531608	C04
C0205766	C04
C0153536	C04
C0154088	C04
C0334067	C04
C0220615	C04
C1827434	C04
C0027019	C04
C1333789	C04
C1332942	C04
C1368910	C04
C0206648	C04
C0334507	C04
C0016978	C04
C0206649	C04
C0220621	C04
C4727071	C04
C0220620	C04
C1334781	C04
C1334776	C04
C0149978	C04
C3273019	C04
C2239290	C04
C0013377	C04
C0752161	C04
C2963158	C04
C0153579	C04
C0347073	C04
C1300127	C04
C4054912	C04
C0272256	C04
C0037939	C04
C4054911	C04
C0153458	C04
C1275282	C04
C0344461	C04
C0149637	C04
C0029417	C04
C0153362	C04
C1333878	C04
C1710026	C04
C3824769	C04
C0334307	C04
C0206659	C04
C0017150	C04
C0334317	C04
C0238224	C04
C1960221	C04
C0278688	C04
C0007120	C04
C0205649	C04
C0334475	C04
C0349566	C04
C0238518	C04
C1318541	C04
C0345967	C04
C2004493	C04
C1860707	C04
C0025464	C04
C1333963	C04
C0278695	C04
C0206736	C04
C1517894	C04
C0563211	C04
C1960396	C04
C0877578	C04
C0855040	C04
C1327920	C04
C0278512	C04
C0497243	C04
C0349680	C04
C0155285	C04
C3898125	C04
C0751590	C04
C0473586	C04
C0027962	C04
C0205898	C04
C0282313	C04
C1333593	C04
C1334978	C04
C4721532	C04
C1334974	C04
C1265996	C04
C0023486	C04
C0334567	C04
C0221290	C04
C0221289	C04
C0346013	C04
C0345617	C04
C0334230	C04
C0280214	C04
C2242987	C04
C0153500	C04
C3891301	C04
C1708778	C04
C1176475	C04
C1827293	C04
C0334355	C04
C1879279	C04
C4255450	C04
C0026998	C04
C1332200	C04
C4085370	C04
C0588125	C04
C1536148	C04
C0278752	C04
C1961099	C04
C2986655	C04
C0278753	C04
C0740083	C04
C0334359	C04
C0853105	C04
C1332206	C04
C0751620	C04
C0334584	C04
C0278763	C04
C4749335	C04
C0341037	C04
C1266045	C04
C1536526	C04
C1266044	C04
C1292775	C04
C0152268	C04
C0029463	C04
C0086696	C04
C0796611	C04
C0026684	C04
C0585475	C04
C0334467	C04
C0007115	C04
C0346170	C04
C0278791	C04
C0334517	C04
C1332042	C04
C0854486	C04
C1511306	C04
C1332632	C04
C0278800	C04
C0085183	C04
C0346416	C04
C0027577	C04
C0033578	C04
C3899669	C04
C1332228	C04
C1837991	C04
C1334179	C04
C1335184	C04
C0280856	C04
C4280863	C04
C1704219	C04
C1333955	C04
C1370701	C04
C1275325	C04
C1456781	C04
C1704230	C04
C1302476	C04
C1258085	C04
C1335727	C04
C0006281	C04
C3898089	C04
C3160891	C04
C1302547	C04
C0235753	C04
C1321315	C04
C1527197	C04
C0345986	C04
C0025269	C04
C0346647	C04
C4524517	C04
C0268135	C04
C4518194	C04
C0281334	C04
C0558355	C04
C4287590	C04
C0278837	C04
C4744428	C04
C0025490	C04
C0334565	C04
C4744483	C04
C1266099	C04
C0677866	C04
C0346110	C04
C4329660	C04
C0346345	C04
C0278556	C04
C0346011	C04
C2931787	C04
C1332183	C04
C4024981	C04
C0007137	C04
C0796176	C04
C4721207	C04
C0280217	C04
C0025149	C04
C0153661	C04
C0393534	C04
C1335411	C04
C0950121	C04
C1335433	C04
C1266121	C04
C0278864	C04
C3495371	C04
C0235831	C04
C0029897	C04
C3532894	C04
C0029925	C04
C0238448	C04
C0278875	C04
C0259781	C04
C0009404	C04
C1096654	C04
C0687140	C04
C0016427	C04
C1332564	C04
C1096666	C04
C0023798	C04
C0278878	C04
C0346993	C04
C0334699	C04
C1266131	C04
C0856900	C04
C0846967	C04
C1707400	C04
C4289581	C04
C1333378	C04
C0334459	C04
C1266136	C04
C0265220	C04
C4722327	C04
C0033822	C04
C1332582	C04
C0206727	C04
C0042076	C04
C0349644	C04
C0206623	C04
C1314743	C04
C0338070	C04
C2986717	C04
C0559459	C04
C4021393	C04
C0549315	C04
C0600139	C04
C0282612	C04
C2348239	C04
C1333430	C04
C1266146	C04
C0751303	C04
C1834013	C04
C0347176	C04
C0278484	C04
C0598894	C04
C0346183	C04
C1708309	C04
C0024620	C04
C1854336	C04
C0035281	C04
C3887662	C04
C0334533	C04
C0004565	C04
C4509816	C04
C1334953	C04
C4476786	C04
C0349571	C04
C0023418	C04
C0341790	C04
C1711276	C04
C1335325	C04
C3665419	C04
C0279541	C04
C1300346	C04
C0263579	C04
C0040072	C04
C2673218	C04
C1334658	C04
C0278517	C04
C4725028	C04
C0334246	C04
C1394320	C04
C1333590	C04
C1112486	C04
C0023439	C04
C1838333	C04
C1266100	C04
C0677865	C04
C1334665	C04
C1301145	C04
C0340548	C04
C0238114	C04
C0279549	C04
C2350234	C04
C2751683	C04
C0553723	C04
C2675993	C04
C0855090	C04
C0311245	C04
C1514225	C04
C1853488	C04
C0345832	C04
C1333985	C04
C0278722	C04
C0346208	C04
C2931480	C04
C1333768	C04
C0265512	C04
C0684249	C04
C0751689	C04
C0278590	C04
C0014145	C04
C0854821	C04
C4721412	C04
C4725951	C04
C0349632	C04
C0153535	C04
C2931352	C04
C0851139	C04
C0031149	C04
C0280244	C04
C4721413	C04
C0345906	C04
C1328544	C04
C1514915	C04
C0027831	C04
C0278608	C04
C0278607	C04
C0280255	C04
C0334277	C04
C1257798	C04
C0344452	C04
C4759295	C04
C1332949	C04
C1336026	C04
C0030354	C04
C1838547	C04
C1264188	C04
C0206653	C04
C0585474	C04
C4054891	C04
C0341702	C04
C0206728	C04
C1335167	C04
C1516474	C04
C0334518	C04
C0011649	C04
C1721017	C04
C2739810	C04
C0149782	C04
C0854923	C04
C1334813	C04
C0023470	C04
C2987188	C04
C0027086	C04
C1336078	C04
C0345961	C04
C0031347	C04
C1302417	C04
C1334820	C04
C3165106	C04
C0346308	C04
C1403035	C04
C1332852	C04
C0495106	C04
C0154009	C04
C2213246	C04
C0262401	C04
C0586354	C04
C1868000	C04
C1960398	C04
C0334342	C04
C0855036	C04
C2939462	C04
C0269155	C04
C1260325	C04
C0027960	C04
C0033027	C04
C0007131	C04
C0153619	C04
C0151546	C04
C4042789	C04
C0347493	C04
C2675904	C04
C1265998	C04
C0021841	C04
C1318562	C04
C0406814	C04
C0333160	C04
C0279629	C04
C0279631	C04
C2931459	C04
C1301193	C04
C0024224	C04
C0206754	C04
C0002991	C04
C1960546	C04
C0153392	C04
C2026186	C04
C0043515	C04
C0854802	C04
C0278725	C04
C0600066	C04
C0751416	C04
C1333987	C04
C0278595	C04
C1333032	C04
C2931482	C04
C3899154	C04
C1879280	C04
C0280634	C04
C0263218	C04
C1519086	C04
C0023494	C04
C2266788	C04
C0279650	C04
C3695127	C04
C0004763	C04
C0206683	C04
C2585107	C04
C0474740	C04
C0206684	C04
C1266043	C04
C0878627	C04
C3149265	C04
C1336745	C04
C1140680	C04
C1333064	C04
C0334586	C04
C4086151	C04
C1849677	C04
C1336746	C04
C0878649	C04
C1333067	C04
C0334587	C04
C3887461	C04
C0021432	C04
C0260037	C04
C0278987	C04
C0220695	C04
C0279672	C04
C0034885	C04
C0153349	C04
C0151241	C04
C0334600	C04
C0020627	C04
C0004991	C04
C1336755	C04
C0278801	C04
C0012243	C04
C0004997	C04
C2825149	C04
C0475187	C04
C0349458	C04
C1320471	C04
C0154007	C04
C0496956	C04
C0334401	C04
C1710499	C04
C0153460	C04
C0023473	C04
C0549448	C04
C0596263	C04
C2936755	C04
C1261473	C04
C0079218	C04
C0334551	C04
C0024958	C04
C0002793	C04
C4743636	C04
C1096309	C04
C4721859	C04
C0206633	C04
C1304506	C04
C0334412	C04
C0862196	C04
C0343643	C04
C1335377	C04
C0025286	C04
C0432360	C04
C0025284	C04
C1304508	C04
C0265323	C04
C0024419	C04
C1336890	C04
C0206712	C04
C0027656	C04
C1333275	C04
C0008487	C04
C0279708	C04
C0085668	C04
C0346903	C04
C4042906	C04
C0206716	C04
C3501854	C04
C0855082	C04
C0751913	C04
C1333290	C04
C0278846	C04
C0007138	C04
C1266009	C04
C1334691	C04
C1302808	C04
C2985448	C04
C1332198	C04
C1299247	C04
C4721567	C04
C0814144	C04
C3495361	C04
C0154064	C04
C4049259	C04
C1266123	C04
C0334438	C04
C0887833	C04
C1305968	C04
C0740487	C04
C1333297	C04
C1335469	C04
C0238033	C04
C0341486	C04
C0278877	C04
C3263719	C04
C0279765	C04
C0153445	C04
C0153446	C04
C1847319	C04
C1627767	C04
C0241989	C04
C1955906	C04
C1332575	C04
C0349538	C04
C0281779	C04
C1707390	C04
C0206725	C04
C0007762	C04
C1367536	C04
C3266060	C04
C1275275	C04
C4302347	C04
C0457521	C04
C0474856	C04
C4722419	C04
C4721444	C04
C1708045	C04
C1333422	C04
C0030185	C04
C0205643	C04
C4305467	C04
C0153459	C04
C1167720	C04
C1167716	C04
C1333443	C04
C1275298	C04
C0162679	C04
C0037579	C04
C4520841	C04
C4723838	C04
C0205648	C04
C4551463	C04
C1333446	C04
C2987252	C04
C0347197	C04
C4721505	C04
C0346186	C04
C4724853	C04
C0149650	C04
C0406571	C04
C0026896	C04
C2213017	C04
C0334244	C04
C0349582	C04
C3502495	C04
C1368041	C04
C0854772	C04
C1275421	C04
C1838329	C04
C0948627	C04
C0349604	C04
C1168327	C04
C1333502	C04
C0153470	C04
C4725091	C04
C0334247	C04
C0038987	C04
C1266177	C04
C0854777	C04
C1168401	C04
C0748616	C04
C1306837	C04
C0027809	C04
C4725671	C04
C1333761	C04
C0334262	C04
C0039101	C04
C0280216	C04
C1336548	C04
C0220597	C04
C1708781	C04
C1336538	C04
C0334432	C04
C0079772	C04
C0220603	C04
C1290783	C04
C4054085	C04
C0280222	C04
C2887643	C04
C0007868	C04
C0334267	C04
C1334720	C04
C1112746	C04
C0206645	C04
C1853554	C04
C0007104	C04
C3854181	C04
C1997217	C04
C1333791	C04
C1709457	C04
C0023461	C04
C0000735	C04
C4522160	C04
C0205770	C04
C0751569	C04
C0854912	C04
C0349639	C04
C0017075	C04
C0023465	C04
C0220633	C04
C1367554	C04
C0457334	C04
C1336076	C04
C1306242	C04
C0030421	C04
C2733623	C04
C3539878	C04
C0334292	C04
C0543478	C04
C0236048	C04
C2698750	C04
C0220636	C04
C1332966	C04
C0334299	C04
C0019623	C04
C0345960	C04
C1257931	C04
C0024901	C04
C3714542	C04
C0854924	C04
C0278684	C04
C0920028	C04
C1710096	C04
C3489630	C04
C1704218	C04
C0345964	C04
C0431112	C04
C4060446	C04
C1318533	C04
C0854750	C04
C0280089	C04
C0280324	C04
C0699893	C04
C1334957	C04
C0206664	C04
C1332985	C04
C0751394	C04
C0279622	C04
C1333482	C04
C0278701	C04
C1861714	C04
C1518004	C04
C0279626	C04
C0027961	C04
C1518005	C04
C1863925	C04
C1260326	C04
C0007133	C04
C0153653	C04
C1332167	C04
C0334345	C04
C1840646	C04
C0280475	C04
C0280483	C04
C1851584	C04
C0242594	C04
C0238301	C04
C0009375	C04
C0205969	C04
C0334347	C04
C3272607	C04
C1458155	C04
C0338597	C04
C1334402	C04
C2750074	C04
C0280631	C04
C1335103	C04
C0346017	C04
C0278727	C04
C0152013	C04
C0039590	C04
C1333990	C04
C0496842	C04
C0017416	C04
C3150928	C04
C1704328	C04
C0334361	C04
C2752042	C04
C0936223	C04
C4072940	C04
C1704335	C04
C0025184	C04
C0855146	C04
C0025202	C04
C0024299	C04
C0280783	C04
C0153687	C04
C0346041	C04
C0028433	C04
C0086692	C04
C4684864	C04
C4086165	C04
C3896960	C04
C4023205	C04
C1519689	C04
C0546837	C04
C4684879	C04
C1334057	C04
C3544265	C04
C1257877	C04
C0205642	C04
C1879641	C04
C1332221	C04
C1335177	C04
C0393929	C04
C0238374	C04
C1384494	C04
C1842036	C04
C3831784	C04
C0153943	C04
C0432328	C04
C1704383	C04
C0334400	C04
C1334206	C04
C4688318	C04
C1522378	C04
C1336082	C04
C0346072	C04
C0032019	C04
C2987398	C04
C0205854	C04
C0349661	C04
C1335302	C04
C3838709	C04
C0346081	C04
C4688354	C04
C2064402	C04
C1266092	C04
C0278827	C04
C1321313	C04
C1384590	C04
C0153382	C04
C2931618	C04
C0281328	C04
C0036211	C04
C0278834	C04
C0812435	C04
C0278836	C04
C0346109	C04
C0040100	C04
C0206180	C04
C0238409	C04
C4011754	C04
C0268136	C04
C4744430	C04
C0334419	C04
C1335381	C04
C4288091	C04
C0334636	C04
C0862889	C04
C0558356	C04
C0153426	C04
C0023743	C04
C0027661	C04
C0036224	C04
C0007855	C04
C0334350	C04
C1290647	C04
C1837593	C04
C0920776	C04
C0346976	C04
C0677950	C04
C0751688	C04
C0206718	C04
C0346977	C04
C4518356	C04
C1321781	C04
C0032229	C04
C1332562	C04
C0349534	C04
C1306050	C04
C3839741	C04
C0346158	C04
C0376544	C04
C0334447	C04
C1335475	C04
C0346161	C04
C3839747	C04
C0346990	C04
C2930967	C04
C0005684	C04
C2717981	C04
C0278879	C04
C0334083	C04
C4522224	C04
C1707440	C04
C0334460	C04
C0948242	C04
C0278884	C04
C1314694	C04
C2930975	C04
C0598790	C04
C2678479	C04
C3805278	C04
C4054913	C04
C0751958	C04
C4722518	C04
C0334471	C04
C2674723	C04
C2750471	C04
C1334609	C04
C4520773	C04
C0149640	C04
C0346182	C04
C0278480	C04
C0519037	C04
C1334631	C04
C1334620	C04
C0238517	C04
C1332851	C04
C0279070	C04
C1266159	C04
C1956260	C04
C1512419	C04
C0079731	C04
C4048549	C04
C1842408	C04
C0024622	C04
C1858695	C04
C1266167	C04
C3536893	C04
C0338342	C04
C1527390	C04
C0279543	C04
C1334655	C04
C4520903	C04
C0025467	C04
C0079745	C04
C1275420	C04
C3887678	C04
C0023437	C04
C1854408	C04
C0346191	C04
C0079747	C04
C1708550	C04
C0549473	C04
C0032460	C04
C1334664	C04
C2936783	C04
C0948680	C04
C0025500	C04
C1708604	C04
C1334670	C04
C0346202	C04
C2675080	C04
C0007093	C04
C1368404	C04
C1514422	C04
C4552097	C04
C0023488	C04
C0346363	C04
C4053999	C04
C4725876	C04
C0032580	C04
C0238137	C04
C2676033	C04
C0268800	C04
C1334699	C04
C0007102	C04
C0023452	C04
C1333782	C04
C1332937	C04
C0919267	C04
C0858252	C04
C2676191	C04
C1301361	C04
C0242379	C04
C0280248	C04
C3272841	C04
C0334274	C04
C0010276	C04
C0238814	C04
C1257797	C04
C0334279	C04
C1301363	C04
C1864730	C04
C1333800	C04
C1709573	C04
C1292774	C04
C2698259	C04
C0280297	C04
C0334513	C04
C0346255	C04
C0280299	C04
C0349543	C04
C0345958	C04
C2931367	C04
C1959632	C04
C2931038	C04
C2930977	C04
C4727587	C04
C3496549	C04
C0334294	C04
C1334814	C04
C0553647	C04
C4551642	C04
C0346302	C04
C0334524	C04
C2699508	C04
C1332051	C04
C0153601	C04
C1370657	C04
C1332059	C04
C0279609	C04
C0346304	C04
C1710140	C04
C0206661	C04
C0032927	C04
C0205650	C04
C4228779	C04
C0278694	C04
C1517445	C04
C2931852	C04
C0495107	C04
C2919327	C04
C0151544	C04
C0205874	C04
C1860715	C04
C1333969	C04
C3873361	C04
C1279296	C04
C3501844	C04
C0007130	C04
C1334963	C04
C0262929	C04
C1704273	C04
C1274103	C04
C0855056	C04
C1318558	C04
C0153390	C04
C4551683	C04
C0029441	C04
C0278714	C04
C4525062	C04
C2703042	C04
C0007134	C04
C3898569	C04
C0007135	C04
C1292754	C04
C0346359	C04
C0920506	C04
C0014132	C04
C0079770	C04
C1332913	C04
C0262436	C04
C1332199	C04
C4749271	C04
C0023492	C04
C0007140	C04
C0279643	C04
C0023493	C04
C2243086	C04
C0278726	C04
C1266024	C04
C1266029	C04
C0334579	C04
C0346373	C04
C1866555	C04
C0206682	C04
C0280734	C04
C1136382	C04
C1333044	C04
C0153678	C04
C1266042	C04
C4721666	C04
C1292772	C04
C0004779	C04
C0334583	C04
C1335114	C04
C1332210	C04
C4086152	C04
C0278764	C04
C1292773	C04
C0346396	C04
C1332951	C04
C0796418	C04
C0278769	C04
C1332214	C04
C0334588	C04
C0037930	C04
C0796563	C04
C2931923	C04
C0026686	C04
C0206693	C04
C1266050	C04
C1720506	C04
C0085167	C04
C0149911	C04
C0003614	C04
C1336751	C04
C0346064	C04
C0278799	C04
C0740364	C04
C0024304	C04
C4721806	C04
C1266065	C04
C1861906	C04
C0206699	C04
C0235653	C04
C0149925	C04
C1266088	C04
C4687707	C04
C2063389	C04
C4511622	C04
C0346073	C04
C0278803	C04
C4688319	C04
C4743571	C04
C4524187	C04
C0086942	C04
C0751888	C04
C0475801	C04
C0281267	C04
C0025268	C04
C1336840	C04
C4511687	C04
C0334610	C04
C1334260	C04
C0007528	C04
C0346082	C04
C0746787	C04
C2939461	C04
C0014818	C04
C1334271	C04
C0154038	C04
C0476089	C04
C0265319	C04
C0235754	C04
C2931202	C04
C0007621	C04
C3281200	C04
C0311220	C04
C0813148	C04
C0862878	C04
C1332347	C04
C4706610	C04
C3698493	C04
C0349529	C04
C0751483	C04
C0265329	C04
C0039538	C04
C0279641	C04
C0878500	C04
C0028880	C04
C0005426	C04
C0158683	C04
C0497538	C04
C1334410	C04
C0238029	C04
C0241961	C04
C2347314	C04
C1335461	C04
C0334443	C04
C4330601	C04
C2347747	C04
C0836971	C04
C0346979	C04
C0085390	C04
C0270710	C04
C0334082	C04
C0558916	C04
C0206723	C04
C0001618	C04
C0240164	C04
C1275236	C04
C0345319	C04
C0279838	C04
C0279663	C04
C2986665	C04
C4289691	C04
C4289690	C04
C4707262	C04
C0334092	C04
C0279983	C04
C3805232	C04
C4722328	C04
C2861580	C04
C1266138	C04
C0347071	C04
C1335512	C04
C1335511	C04
C0598766	C04
C1956131	C04
C0282609	C04
C1833921	C04
C1335563	C04
C1275278	C04
C1334557	C04
C0024586	C04
C0030186	C04
C0279000	C04
C0457533	C04
C0021071	C04
C1266158	C04
C0341714	C04
C1512260	C04
C1275303	C04
C0276270	C04
C0347180	C04
C0276273	C04
C0206734	C04
C1306574	C04
C0334240	C04
C0549414	C04
C0206737	C04
C0042995	C04
C0205696	C04
C1266168	C04
C1300347	C04
C0431129	C04
C0334482	C04
C1328042	C04
C0024667	C04
